similarity	salientSimilarity	recommendation	questionType	samePrimaryKp	sameDifficulty	sharedExamTypes	leftId	leftSourcePath	leftItemIndex	leftBundleRunId	leftDifficulty	leftPrimaryKpCode	leftExamTypes	leftContentHash	leftStemPreview	rightId	rightSourcePath	rightItemIndex	rightBundleRunId	rightDifficulty	rightPrimaryKpCode	rightExamTypes	rightContentHash	rightStemPreview	leftSimilarityTextPreview	rightSimilarityTextPreview	leftSalientTextPreview	rightSalientTextPreview
0.796992	0.595376	ignore_likely_false_positive	reading_program	true	true		papers/2026/2026-05-01-bulk1000-b127-gesp-8-hard-v01/question-bundles/2026-05-01-bulk1000-b127-gesp-8-hard-v01__question-bundle__reading-program__alg__n4__v01.json#3	papers/2026/2026-05-01-bulk1000-b127-gesp-8-hard-v01/question-bundles/2026-05-01-bulk1000-b127-gesp-8-hard-v01__question-bundle__reading-program__alg__n4__v01.json	3	2026-05-01-bulk1000-b127-gesp-8-hard-v01	hard	ALG	GESP-8	4315f40acddff2479b1916e6ddd88c8f0b3454e075a690eaeb1ab6c9bbf47820	Q0635（GESP-8/hard）：阅读循环累加程序，分析条件分支对 ans 的影响。	papers/2026/2026-05-01-bulk1000-b149-gesp-3-hard-v01/question-bundles/2026-05-01-bulk1000-b149-gesp-3-hard-v01__question-bundle__reading-program__alg__n5__v01.json#2	papers/2026/2026-05-01-bulk1000-b149-gesp-3-hard-v01/question-bundles/2026-05-01-bulk1000-b149-gesp-3-hard-v01__question-bundle__reading-program__alg__n5__v01.json	2	2026-05-01-bulk1000-b149-gesp-3-hard-v01	hard	ALG	GESP-3	2144b994742bbf43c06b51511ad47ae590a86ec8be69cb11426fa68be19b353e	Q0743（GESP-3/hard）：阅读循环累加程序，分析条件分支对 ans 的影响。	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	0 1 2 0 2 2 当样例 为 8 时， 是多少？ 45 47 49 48 的取值范围是什么？ 0 到 1 1 到 ，共 次 只取偶数 直到 为 0 条件 2 0 用来判断什么？ 是否小于 2 是否为负数 是否能被 2 整除 2 ...	0 1 5 0 4 4 当样例 为 12 时， 是多少？ 97 99 101 100 的取值范围是什么？ 0 到 1 1 到 ，共 次 只取偶数 直到 为 0 条件 5 0 用来判断什么？ 是否小于 5 是否为负数 是否能被 5 整除...
0.796992	0.561404	ignore_likely_false_positive	reading_program	true	false	GESP-6	papers/2026/2026-05-01-bulk1000-b041-gesp-6-medium-v01/question-bundles/2026-05-01-bulk1000-b041-gesp-6-medium-v01__question-bundle__reading-program__alg__n4__v01.json#1	papers/2026/2026-05-01-bulk1000-b041-gesp-6-medium-v01/question-bundles/2026-05-01-bulk1000-b041-gesp-6-medium-v01__question-bundle__reading-program__alg__n4__v01.json	1	2026-05-01-bulk1000-b041-gesp-6-medium-v01	medium	ALG	GESP-6	443ace37b4fd3fd127ca4acb1fb8b71bc0157d75f9004b499c5031c7a63e0e68	Q0203（GESP-6/medium）：阅读循环累加程序，分析条件分支对 ans 的影响。	papers/2026/2026-05-01-bulk1000-b147-gesp-6-hard-v01/question-bundles/2026-05-01-bulk1000-b147-gesp-6-hard-v01__question-bundle__reading-program__alg__n4__v01.json#1	papers/2026/2026-05-01-bulk1000-b147-gesp-6-hard-v01/question-bundles/2026-05-01-bulk1000-b147-gesp-6-hard-v01__question-bundle__reading-program__alg__n4__v01.json	1	2026-05-01-bulk1000-b147-gesp-6-hard-v01	hard	ALG	GESP-6	fb955b37633d7be2f5d273007d543fd026527dbcc1c105609deda3651f69d03a	Q0732（GESP-6/hard）：阅读循环累加程序，分析条件分支对 ans 的影响。	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	0 1 5 0 1 1 当样例 为 8 时， 是多少？ 9 11 13 12 的取值范围是什么？ 0 到 1 1 到 ，共 次 只取偶数 直到 为 0 条件 0 用来判断什么？ 是否小于 是否为负数 是否能被 整除 是否为质数 该 关...	0 1 4 0 6 6 当样例 为 9 时， 是多少？ 114 111 113 115 的取值范围是什么？ 0 到 1 只取偶数 1 到 ，共 次 直到 为 0 条件 0 用来判断什么？ 是否小于 是否为负数 是否为质数 是否能被 整...
0.796526	0.640719	ignore_likely_false_positive	reading_program	true	true		papers/2026/2026-05-01-bulk1000-b074-gesp-4-medium-v01/question-bundles/2026-05-01-bulk1000-b074-gesp-4-medium-v01__question-bundle__reading-program__alg__n4__v01.json#1	papers/2026/2026-05-01-bulk1000-b074-gesp-4-medium-v01/question-bundles/2026-05-01-bulk1000-b074-gesp-4-medium-v01__question-bundle__reading-program__alg__n4__v01.json	1	2026-05-01-bulk1000-b074-gesp-4-medium-v01	medium	ALG	GESP-4	0ebc811751aa2c8566236fce7e6bad23b683dbcb1b5eeeef8ec4592a3d85367b	Q0367（GESP-4/medium）：阅读循环累加程序，分析条件分支对 ans 的影响。	papers/2026/2026-05-01-bulk1000-b077-gesp-8-medium-v01/question-bundles/2026-05-01-bulk1000-b077-gesp-8-medium-v01__question-bundle__reading-program__alg__n4__v01.json#1	papers/2026/2026-05-01-bulk1000-b077-gesp-8-medium-v01/question-bundles/2026-05-01-bulk1000-b077-gesp-8-medium-v01__question-bundle__reading-program__alg__n4__v01.json	1	2026-05-01-bulk1000-b077-gesp-8-medium-v01	medium	ALG	GESP-8	f891c2f397a522c006ac31bc1d297f094dbc72a8fb25eef9fe761c46ae39e635	Q0383（GESP-8/medium）：阅读循环累加程序，分析条件分支对 ans 的影响。	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	0 1 4 0 3 3 当样例 为 12 时， 是多少？ 96 98 100 99 的取值范围是什么？ 0 到 1 1 到 ，共 次 只取偶数 直到 为 0 条件 0 用来判断什么？ 是否小于 是否为负数 是否能被 整除 是否为质数 ...	0 1 5 0 2 2 当样例 为 12 时， 是多少？ 47 49 51 50 的取值范围是什么？ 0 到 1 1 到 ，共 次 只取偶数 直到 为 0 中 条件 5 0 用来判断什么？ 是否小于 5 是否为负数 是否能被 5 整除...
0.796526	0.629412	ignore_likely_false_positive	reading_program	true	true		papers/2026/2026-05-01-bulk1000-b077-gesp-8-medium-v01/question-bundles/2026-05-01-bulk1000-b077-gesp-8-medium-v01__question-bundle__reading-program__alg__n4__v01.json#1	papers/2026/2026-05-01-bulk1000-b077-gesp-8-medium-v01/question-bundles/2026-05-01-bulk1000-b077-gesp-8-medium-v01__question-bundle__reading-program__alg__n4__v01.json	1	2026-05-01-bulk1000-b077-gesp-8-medium-v01	medium	ALG	GESP-8	f891c2f397a522c006ac31bc1d297f094dbc72a8fb25eef9fe761c46ae39e635	Q0383（GESP-8/medium）：阅读循环累加程序，分析条件分支对 ans 的影响。	papers/2026/2026-05-01-bulk1000-b095-gesp-5-medium-v01/question-bundles/2026-05-01-bulk1000-b095-gesp-5-medium-v01__question-bundle__reading-program__alg__n4__v01.json#0	papers/2026/2026-05-01-bulk1000-b095-gesp-5-medium-v01/question-bundles/2026-05-01-bulk1000-b095-gesp-5-medium-v01__question-bundle__reading-program__alg__n4__v01.json	0	2026-05-01-bulk1000-b095-gesp-5-medium-v01	medium	ALG	GESP-5	002dce634a1730c6209a34ab1d588aa6ed4cf71a6d6546277af4d8a6148726e0	Q0471（GESP-5/medium）：阅读循环累加程序，分析条件分支对 ans 的影响。	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	0 1 5 0 2 2 当样例 为 12 时， 是多少？ 47 49 51 50 的取值范围是什么？ 0 到 1 1 到 ，共 次 只取偶数 直到 为 0 中 条件 5 0 用来判断什么？ 是否小于 5 是否为负数 是否能被 5 整除...	0 1 3 0 7 7 当样例 为 12 时， 是多少？ 263 265 267 266 的取值范围是什么？ 0 到 1 1 到 ，共 次 只取偶数 直到 为 0 条件 0 用来判断什么？ 是否小于 是否为负数 是否能被 整除 是否为...
0.796526	0.629412	ignore_likely_false_positive	reading_program	true	false	GESP-8	papers/2026/2026-05-01-bulk1000-b077-gesp-8-medium-v01/question-bundles/2026-05-01-bulk1000-b077-gesp-8-medium-v01__question-bundle__reading-program__alg__n4__v01.json#1	papers/2026/2026-05-01-bulk1000-b077-gesp-8-medium-v01/question-bundles/2026-05-01-bulk1000-b077-gesp-8-medium-v01__question-bundle__reading-program__alg__n4__v01.json	1	2026-05-01-bulk1000-b077-gesp-8-medium-v01	medium	ALG	GESP-8	f891c2f397a522c006ac31bc1d297f094dbc72a8fb25eef9fe761c46ae39e635	Q0383（GESP-8/medium）：阅读循环累加程序，分析条件分支对 ans 的影响。	papers/2026/2026-05-01-bulk1000-b127-gesp-8-hard-v01/question-bundles/2026-05-01-bulk1000-b127-gesp-8-hard-v01__question-bundle__reading-program__alg__n4__v01.json#0	papers/2026/2026-05-01-bulk1000-b127-gesp-8-hard-v01/question-bundles/2026-05-01-bulk1000-b127-gesp-8-hard-v01__question-bundle__reading-program__alg__n4__v01.json	0	2026-05-01-bulk1000-b127-gesp-8-hard-v01	hard	ALG	GESP-8	92adff0a941729b77290736ffeacb977ebfd83767788e425c6869b0ecfe1964e	Q0631（GESP-8/hard）：阅读循环累加程序，分析条件分支对 ans 的影响。	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	0 1 5 0 2 2 当样例 为 12 时， 是多少？ 47 49 51 50 的取值范围是什么？ 0 到 1 1 到 ，共 次 只取偶数 直到 为 0 中 条件 5 0 用来判断什么？ 是否小于 5 是否为负数 是否能被 5 整除...	0 1 3 0 4 4 当样例 为 12 时， 是多少？ 149 151 153 152 的取值范围是什么？ 0 到 1 1 到 ，共 次 只取偶数 直到 为 0 条件 0 用来判断什么？ 是否小于 是否为负数 是否能被 整除 是否为...
0.796296	0.636364	ignore_likely_false_positive	single_choice	true	true		papers/2026/2026-05-01-bulk4000-a02-b0702-gesp-4-hard-v01/question-bundles/2026-05-01-bulk4000-a02-b0702-gesp-4-hard-v01__question-bundle__single-choice__cpp__n5__v01.json#0	papers/2026/2026-05-01-bulk4000-a02-b0702-gesp-4-hard-v01/question-bundles/2026-05-01-bulk4000-a02-b0702-gesp-4-hard-v01__question-bundle__single-choice__cpp__n5__v01.json	0	2026-05-01-bulk4000-a02-b0702-gesp-4-hard-v01	hard	CPP	GESP-4	fbc6afadb3b9185311fa12f7591307654af2d5277d12f06cad5bfd11e543ecfa	在C++中，以下代码的输出是什么？ ```cpp #include <iostream> using namespace std; int main() { int a = 5, b = 10; int &ref = a; ref =...	papers/2026/2026-05-02-bulk140-a02-b0010-csp-j-hard-v01/question-bundles/2026-05-02-bulk140-a02-b0010-csp-j-hard-v01__question-bundle__single-choice__cpp__n1__v01.json#0	papers/2026/2026-05-02-bulk140-a02-b0010-csp-j-hard-v01/question-bundles/2026-05-02-bulk140-a02-b0010-csp-j-hard-v01__question-bundle__single-choice__cpp__n1__v01.json	0	2026-05-02-bulk140-a02-b0010-csp-j-hard-v01	hard	CPP	CSP-J	90111b9adf4d53e4c81884f627170e27ac1294a7b7a97d76296c5e572f099833	以下 C++ 程序的输出是什么？ ```cpp #include <iostream> using namespace std; int main() { int a = 5, b = 10; int &ref = a; ref = ...	在C++中，以下代码的输出是什么？ ```cpp #include <iostream> using namespace std; int main() { int a = 5, b = 10; int &ref = a; ref =...	以下 C++ 程序的输出是什么？ ```cpp #include <iostream> using namespace std; int main() { int a = 5, b = 10; int &ref = a; ref = ...	在 中， 的 是什么？ cpp 5 10 ref ref 20 ref 10 10 10 20 20 20 5 5	的 是什么？ cpp 5 10 ref ref 20 5 20 10 20 20 20 5 10
0.796020	0.624242	ignore_likely_false_positive	reading_program	true	false		papers/2026/2026-05-01-bulk1000-b077-gesp-8-medium-v01/question-bundles/2026-05-01-bulk1000-b077-gesp-8-medium-v01__question-bundle__reading-program__alg__n4__v01.json#3	papers/2026/2026-05-01-bulk1000-b077-gesp-8-medium-v01/question-bundles/2026-05-01-bulk1000-b077-gesp-8-medium-v01__question-bundle__reading-program__alg__n4__v01.json	3	2026-05-01-bulk1000-b077-gesp-8-medium-v01	medium	ALG	GESP-8	022a88d81ce41638d19fd633ec4fb6e5de6d47a6f3ab23301f68c0115377bee7	Q0385（GESP-8/medium）：阅读循环累加程序，分析条件分支对 ans 的影响。	papers/2026/2026-05-01-bulk1000-b147-gesp-6-hard-v01/question-bundles/2026-05-01-bulk1000-b147-gesp-6-hard-v01__question-bundle__reading-program__alg__n4__v01.json#3	papers/2026/2026-05-01-bulk1000-b147-gesp-6-hard-v01/question-bundles/2026-05-01-bulk1000-b147-gesp-6-hard-v01__question-bundle__reading-program__alg__n4__v01.json	3	2026-05-01-bulk1000-b147-gesp-6-hard-v01	hard	ALG	GESP-6	b1f038075f5ffd75e97ff4cd3a3ad15832d01afa1d947462f1242bdba113dff8	Q0735（GESP-6/hard）：阅读循环累加程序，分析条件分支对 ans 的影响。	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	0 1 2 0 1 1 当样例 为 6 时， 是多少？ 12 15 14 16 的取值范围是什么？ 0 到 1 只取偶数 直到 为 0 1 到 ，共 次 条件 0 用来判断什么？ 是否能被 整除 是否小于 是否为负数 是否为质数 该 ...	0 1 2 0 1 1 当样例 为 20 时， 是多少？ 105 110 120 130 的取值范围是什么？ 0 到 1 1 到 ，共 次 只取偶数 直到 为 0 条件 0 用来判断什么？ 是否小于 是否为负数 是否能被 整除 是否为...
0.796020	0.545977	ignore_likely_false_positive	reading_program	true	false		papers/2026/2026-05-01-bulk1000-b074-gesp-4-medium-v01/question-bundles/2026-05-01-bulk1000-b074-gesp-4-medium-v01__question-bundle__reading-program__alg__n4__v01.json#1	papers/2026/2026-05-01-bulk1000-b074-gesp-4-medium-v01/question-bundles/2026-05-01-bulk1000-b074-gesp-4-medium-v01__question-bundle__reading-program__alg__n4__v01.json	1	2026-05-01-bulk1000-b074-gesp-4-medium-v01	medium	ALG	GESP-4	0ebc811751aa2c8566236fce7e6bad23b683dbcb1b5eeeef8ec4592a3d85367b	Q0367（GESP-4/medium）：阅读循环累加程序，分析条件分支对 ans 的影响。	papers/2026/2026-05-01-bulk1000-b140-gesp-7-hard-v01/question-bundles/2026-05-01-bulk1000-b140-gesp-7-hard-v01__question-bundle__reading-program__alg__n4__v01.json#0	papers/2026/2026-05-01-bulk1000-b140-gesp-7-hard-v01/question-bundles/2026-05-01-bulk1000-b140-gesp-7-hard-v01__question-bundle__reading-program__alg__n4__v01.json	0	2026-05-01-bulk1000-b140-gesp-7-hard-v01	hard	ALG	GESP-7	add156d3f077bec0f5ad3027255b483cc98b719d54e857436c7b08d5566ee6eb	Q0696（GESP-7/hard）：阅读循环累加程序，分析条件分支对 ans 的影响。	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	0 1 4 0 3 3 当样例 为 12 时， 是多少？ 96 98 100 99 的取值范围是什么？ 0 到 1 1 到 ，共 次 只取偶数 直到 为 0 条件 0 用来判断什么？ 是否小于 是否为负数 是否能被 整除 是否为质数 ...	0 1 3 0 3 3 当样例 为 5 时， 是多少？ 21 18 20 22 的取值范围是什么？ 0 到 1 只取偶数 1 到 ，共 次 直到 为 0 条件 0 用来判断什么？ 是否小于 是否为负数 是否为质数 是否能被 整除 该 ...
0.795511	0.642424	ignore_likely_false_positive	reading_program	true	true		papers/2026/2026-05-01-bulk1000-b074-gesp-4-medium-v01/question-bundles/2026-05-01-bulk1000-b074-gesp-4-medium-v01__question-bundle__reading-program__alg__n4__v01.json#2	papers/2026/2026-05-01-bulk1000-b074-gesp-4-medium-v01/question-bundles/2026-05-01-bulk1000-b074-gesp-4-medium-v01__question-bundle__reading-program__alg__n4__v01.json	2	2026-05-01-bulk1000-b074-gesp-4-medium-v01	medium	ALG	GESP-4	0c051804a8a01e99674a853aff0ca12becb9e05521ed2ef679ca0936299f46b2	Q0368（GESP-4/medium）：阅读循环累加程序，分析条件分支对 ans 的影响。	papers/2026/2026-05-01-bulk1000-b077-gesp-8-medium-v01/question-bundles/2026-05-01-bulk1000-b077-gesp-8-medium-v01__question-bundle__reading-program__alg__n4__v01.json#2	papers/2026/2026-05-01-bulk1000-b077-gesp-8-medium-v01/question-bundles/2026-05-01-bulk1000-b077-gesp-8-medium-v01__question-bundle__reading-program__alg__n4__v01.json	2	2026-05-01-bulk1000-b077-gesp-8-medium-v01	medium	ALG	GESP-8	1f6e583de67b928aa4de21d0ee6a355786c08106f144e46f4917c65567c12cf6	Q0384（GESP-8/medium）：阅读循环累加程序，分析条件分支对 ans 的影响。	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	0 1 5 0 6 6 当样例 为 5 时， 是多少？ 54 51 53 55 的取值范围是什么？ 0 到 1 只取偶数 1 到 ，共 次 直到 为 0 条件 0 用来判断什么？ 是否小于 是否为负数 是否为质数 是否能被 整除 该 ...	0 1 6 0 5 5 当样例 为 5 时， 是多少？ 25 22 24 26 的取值范围是什么？ 0 到 1 只取偶数 1 到 ，共 次 直到 为 0 中 条件 6 0 用来判断什么？ 是否小于 6 是否为负数 6 是否为质数 是否...
0.795511	0.622754	ignore_likely_false_positive	reading_program	true	true		papers/2026/2026-05-01-bulk1000-b041-gesp-6-medium-v01/question-bundles/2026-05-01-bulk1000-b041-gesp-6-medium-v01__question-bundle__reading-program__alg__n4__v01.json#2	papers/2026/2026-05-01-bulk1000-b041-gesp-6-medium-v01/question-bundles/2026-05-01-bulk1000-b041-gesp-6-medium-v01__question-bundle__reading-program__alg__n4__v01.json	2	2026-05-01-bulk1000-b041-gesp-6-medium-v01	medium	ALG	GESP-6	d74e961da7a0e60c02b2c5b370acf628a23a9b9187876971fd51d6f78aa0c548	Q0204（GESP-6/medium）：阅读循环累加程序，分析条件分支对 ans 的影响。	papers/2026/2026-05-01-bulk1000-b077-gesp-8-medium-v01/question-bundles/2026-05-01-bulk1000-b077-gesp-8-medium-v01__question-bundle__reading-program__alg__n4__v01.json#2	papers/2026/2026-05-01-bulk1000-b077-gesp-8-medium-v01/question-bundles/2026-05-01-bulk1000-b077-gesp-8-medium-v01__question-bundle__reading-program__alg__n4__v01.json	2	2026-05-01-bulk1000-b077-gesp-8-medium-v01	medium	ALG	GESP-8	1f6e583de67b928aa4de21d0ee6a355786c08106f144e46f4917c65567c12cf6	Q0384（GESP-8/medium）：阅读循环累加程序，分析条件分支对 ans 的影响。	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	0 1 6 0 4 4 当样例 为 9 时， 是多少？ 56 53 55 57 的取值范围是什么？ 0 到 1 只取偶数 1 到 ，共 次 直到 为 0 条件 0 用来判断什么？ 是否小于 是否为负数 是否为质数 是否能被 整除 该 ...	0 1 6 0 5 5 当样例 为 5 时， 是多少？ 25 22 24 26 的取值范围是什么？ 0 到 1 只取偶数 1 到 ，共 次 直到 为 0 中 条件 6 0 用来判断什么？ 是否小于 6 是否为负数 6 是否为质数 是否...
0.795511	0.586826	ignore_likely_false_positive	reading_program	true	true		papers/2026/2026-05-01-bulk1000-b056-csp-j-hard-v01/question-bundles/2026-05-01-bulk1000-b056-csp-j-hard-v01__question-bundle__reading-program__alg__n5__v01.json#0	papers/2026/2026-05-01-bulk1000-b056-csp-j-hard-v01/question-bundles/2026-05-01-bulk1000-b056-csp-j-hard-v01__question-bundle__reading-program__alg__n5__v01.json	0	2026-05-01-bulk1000-b056-csp-j-hard-v01	hard	ALG	CSP-J	8f7b215336fb7c11b0b017258cd8d10125c69893c094803cecc16886ba3c9ff8	Q0276（CSP-J/hard）：阅读循环累加程序，分析条件分支对 ans 的影响。	papers/2026/2026-05-01-bulk1000-b147-gesp-6-hard-v01/question-bundles/2026-05-01-bulk1000-b147-gesp-6-hard-v01__question-bundle__reading-program__alg__n4__v01.json#0	papers/2026/2026-05-01-bulk1000-b147-gesp-6-hard-v01/question-bundles/2026-05-01-bulk1000-b147-gesp-6-hard-v01__question-bundle__reading-program__alg__n4__v01.json	0	2026-05-01-bulk1000-b147-gesp-6-hard-v01	hard	ALG	GESP-6	f0fb36f34380583c35b6907cb48cca9799d228423f029e9af71ce759dcd12b87	Q0731（GESP-6/hard）：阅读循环累加程序，分析条件分支对 ans 的影响。	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	0 1 3 0 3 3 当样例 为 9 时， 是多少？ 69 72 71 73 的取值范围是什么？ 0 到 1 只取偶数 1 到 ，共 次 直到 为 0 条件 0 用来判断什么？ 是否小于 是否为负数 是否为质数 是否能被 整除 该 ...	0 1 3 0 3 3 当样例 为 8 时， 是多少？ 42 44 46 45 的取值范围是什么？ 0 到 1 1 到 ，共 次 只取偶数 直到 为 0 条件 0 用来判断什么？ 是否小于 是否为负数 是否能被 整除 是否为质数 该 ...
0.795511	0.574713	ignore_likely_false_positive	reading_program	true	false		papers/2026/2026-05-01-bulk1000-b022-gesp-1-easy-v01/question-bundles/2026-05-01-bulk1000-b022-gesp-1-easy-v01__question-bundle__reading-program__cpp__n5__v01.json#1	papers/2026/2026-05-01-bulk1000-b022-gesp-1-easy-v01/question-bundles/2026-05-01-bulk1000-b022-gesp-1-easy-v01__question-bundle__reading-program__cpp__n5__v01.json	1	2026-05-01-bulk1000-b022-gesp-1-easy-v01	easy	CPP	GESP-1	f37094e3cb5b99c9e49db243587ccd3e60702e23aebd3e5f6120e5b09ec858f3	Q0107（GESP-1/easy）：阅读循环累加程序，分析条件分支对 ans 的影响。	papers/2026/2026-05-01-bulk1000-b060-gesp-2-medium-v01/question-bundles/2026-05-01-bulk1000-b060-gesp-2-medium-v01__question-bundle__reading-program__cpp__n5__v01.json#4	papers/2026/2026-05-01-bulk1000-b060-gesp-2-medium-v01/question-bundles/2026-05-01-bulk1000-b060-gesp-2-medium-v01__question-bundle__reading-program__cpp__n5__v01.json	4	2026-05-01-bulk1000-b060-gesp-2-medium-v01	medium	CPP	GESP-2	4b8de58c0ffeab39b0248e062e71189a808a687bcb1be37457df073b3a0dbb9a	Q0300（GESP-2/medium）：阅读循环累加程序，分析条件分支对 ans 的影响。	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	0 1 4 0 7 7 当样例 为 8 时， 是多少？ 123 125 127 126 的取值范围是什么？ 0 到 1 1 到 ，共 次 只取偶数 直到 为 0 条件 0 用来判断什么？ 是否小于 是否为负数 是否能被 整除 是否为质...	0 1 2 0 5 5 当样例 为 9 时， 是多少？ 125 122 124 126 的取值范围是什么？ 0 到 1 只取偶数 1 到 ，共 次 直到 为 0 条件 0 用来判断什么？ 是否小于 是否为负数 是否为质数 是否能被 整...
0.795511	0.549133	ignore_likely_false_positive	reading_program	true	false		papers/2026/2026-05-01-bulk1000-b137-gesp-5-medium-v01/question-bundles/2026-05-01-bulk1000-b137-gesp-5-medium-v01__question-bundle__reading-program__alg__n4__v01.json#1	papers/2026/2026-05-01-bulk1000-b137-gesp-5-medium-v01/question-bundles/2026-05-01-bulk1000-b137-gesp-5-medium-v01__question-bundle__reading-program__alg__n4__v01.json	1	2026-05-01-bulk1000-b137-gesp-5-medium-v01	medium	ALG	GESP-5	115d7bf506ef800b5be0151709c1a3be78c66fbb3434e379299d589b0f3d6575	Q0683（GESP-5/medium）：阅读循环累加程序，分析条件分支对 ans 的影响。	papers/2026/2026-05-01-bulk1000-b147-gesp-6-hard-v01/question-bundles/2026-05-01-bulk1000-b147-gesp-6-hard-v01__question-bundle__reading-program__alg__n4__v01.json#1	papers/2026/2026-05-01-bulk1000-b147-gesp-6-hard-v01/question-bundles/2026-05-01-bulk1000-b147-gesp-6-hard-v01__question-bundle__reading-program__alg__n4__v01.json	1	2026-05-01-bulk1000-b147-gesp-6-hard-v01	hard	ALG	GESP-6	fb955b37633d7be2f5d273007d543fd026527dbcc1c105609deda3651f69d03a	Q0732（GESP-6/hard）：阅读循环累加程序，分析条件分支对 ans 的影响。	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	0 1 5 0 6 6 当样例 为 8 时， 是多少？ 69 71 73 72 的取值范围是什么？ 0 到 1 1 到 ，共 次 只取偶数 直到 为 0 条件 0 用来判断什么？ 是否小于 是否为负数 是否能被 整除 是否为质数 该 ...	0 1 4 0 6 6 当样例 为 9 时， 是多少？ 114 111 113 115 的取值范围是什么？ 0 到 1 只取偶数 1 到 ，共 次 直到 为 0 条件 0 用来判断什么？ 是否小于 是否为负数 是否为质数 是否能被 整...
